0.9961714108587021	1	0	1	1	1	1024
0.8609909459382286	1	0	1	1	1	1024
0.747180978256942	1	0	1	1	1	1024
0.40765511806436844	1	0	1	1	1	1024
0.007570635699556288	1	0	1	1	1	1024
0.37767582533012184	1	0	1	1	1	1024
0.6321254137838367	1	0	1	1	1	1024
0.27395801988797985	1	0	1	1	1	1024
0.5296091114404117	1	0	1	1	1	1024
0.7471189536821069	1	0	1	1	1	1024
0.5597964124647682	1	0	1	1	1	1024
0.807143267166471	1	0	1	1	1	1024
0.10124152910238053	1	0	1	1	1	1024
0.6417358139666788	1	0	1	1	1	1024
0.9265521880501668	1	0	1	1	1	1024
0.3250330378954971	1	0	1	1	1	1024
0.05588807065043214	1	0	1	1	1	1024
0.16672416736373252	1	0	1	1	1	1024
0.5363079875417474	1	0	1	1	1	1024
0.9758258255712394	1	0	1	1	1	1024
0.5261660774660252	1	0	1	1	1	1024
0.45565212651097414	1	0	1	1	1	1024
0.23242809120639046	1	0	1	1	1	1024
0.6149420770109719	1	0	1	1	1	1024
0.4690793662361714	1	0	1	1	1	1024
0.7168606525922285	1	0	1	1	1	1024
0.5944540398981748	1	0	1	1	1	1024
0.5298887248497246	1	0	1	1	1	1024
0.38072240443463357	1	0	1	1	1	1024
0.7048565088357073	1	0	1	1	1	1024
0.8568925923046328	1	0	1	1	1	1024
0.45022411521169126	1	0	1	1	1	1024
0.2971065500749399	1	0	1	1	1	1024
0.6685034133137011	1	0	1	1	1	1024
0.218593147020418	1	0	1	1	1	1024
0.8012964101060653	1	0	1	1	1	1024
0.4169206494955966	1	0	1	1	1	1024
0.5395455536094032	1	0	1	1	1	1024
0.3398221290852924	1	0	1	1	1	1024
0.5939607248403822	1	0	1	1	1	1024
0.7690945557840553	1	0	1	1	1	1024
0.9007490991336602	1	0	1	1	1	1024
0.6895697744626352	1	0	1	1	1	1024
0.49959465339499365	1	0	1	1	1	1024
0.576235653353472	1	0	1	1	1	1024
0.14386011234886764	1	0	1	1	1	1024
0.40429287707494405	1	0	1	1	1	1024
0.3489856038682219	1	0	1	1	1	1024
0.9897178398322065	1	0	1	1	1	1024
0.6540095763719523	1	0	1	1	1	1024
0.8419338664035649	1	0	1	1	1	1024
0.2496107654666218	1	0	1	1	1	1024
0.014605061105547268	1	0	1	1	1	1024
0.5392128577879332	1	0	1	1	1	1024
0.4955739040305982	1	0	1	1	1	1024
0.2901730678641822	1	0	1	1	1	1024
0.7373431194888911	1	0	1	1	1	1024
0.7873358517137237	1	0	1	1	1	1024
0.1913981064317259	1	0	1	1	1	1024
0.9251269476349642	1	0	1	1	1	1024
0.43550334157476767	1	0	1	1	1	1024
0.5565242038794028	1	0	1	1	1	1024
0.6263657513277113	1	0	1	1	1	1024
0.37081963405724416	1	0	1	1	1	1024
0.12388269918908756	1	0	1	1	1	1024
0.5383103271163715	1	0	1	1	1	1024
0.4708493590356263	1	0	1	1	1	1024
0.5517620545617653	1	0	1	1	1	1024
0.6724889872341933	1	0	1	1	1	1024
0.502012035221675	1	0	1	1	1	1024
0.7300080077539199	1	0	1	1	1	1024
0.5952470856170774	1	0	1	1	1	1024
0.8320088723592006	1	0	1	1	1	1024
0.3921492288568236	1	0	1	1	1	1024
0.436782667430066	1	0	1	1	1	1024
0.7684688477165063	1	0	1	1	1	1024
0.6370363851703389	1	0	1	1	1	1024
0.5192166536693655	1	0	1	1	1	1024
0.3159126372330453	1	0	1	1	1	1024
0.48257995735614334	1	0	1	1	1	1024
0.701050948489446	1	0	1	1	1	1024
0.582115740052047	1	0	1	1	1	1024
0.361201132203562	1	0	1	1	1	1024
0.6115398751357884	1	0	1	1	1	1024
0.42608080926325825	1	0	1	1	1	1024
0.26830597372934073	1	0	1	1	1	1024
0.536678803772664	1	0	1	1	1	1024
0.6610040343545366	1	0	1	1	1	1024
0.07733269139043242	1	0	1	1	1	1024
0.45846193346542125	1	0	1	1	1	1024
0.6863794731986332	1	0	1	1	1	1024
0.8955781039415833	1	0	1	1	1	1024
0.5162751933762453	1	0	1	1	1	1024
0.5664643661394869	1	0	1	1	1	1024
0.3274336869628196	1	0	1	1	1	1024
0.21114615180305235	1	0	1	1	1	1024
0.4801984282557323	1	0	1	1	1	1024
0.40014716474038325	1	0	1	1	1	1024
0.765939046639778	1	0	1	1	1	1024
0.6092273496837017	1	0	1	1	1	1024
